task,train_size,lr,strat,stop_ep,gap,max_jump,roughness,room_after_decide,_cid
wine,300,0.0003,param,31,0.006057986706966445,0.004374863263982953,0.0009710011682180984,0.18081515964907902,265
wine,300,0.001,early,8,0.0,0.15005324106243134,0.045112287813735046,0.0,266
wine,300,0.001,smart_trend,11,0.0,0.15005324106243134,0.045112287813735046,0.0,266
wine,300,0.001,smart_meta,11,0.0,0.15005324106243134,0.045112287813735046,0.0,266
wine,300,0.001,param,11,0.0,0.15005324106243134,0.045112287813735046,0.0,266
wine,300,0.001,early,18,0.0010972806189119,0.008936162973685713,0.0023083656850082694,0.019175459900825698,267
wine,300,0.001,smart_trend,16,0.0010972806189119,0.008936162973685713,0.0023083656850082694,0.019175459900825698,267
wine,300,0.001,smart_meta,15,0.0010972806189119,0.008936162973685713,0.0023083656850082694,0.019175459900825698,267
wine,300,0.001,param,16,0.0010972806189119,0.008936162973685713,0.0023083656850082694,0.019175459900825698,267
wine,300,0.001,early,7,0.0,0.1585979658336285,0.03615827853873627,0.0,268
wine,300,0.001,smart_trend,11,0.0,0.1585979658336285,0.03615827853873627,0.0,268
wine,300,0.001,smart_meta,11,0.0,0.1585979658336285,0.03615827853873627,0.0,268
wine,300,0.001,param,11,0.0,0.1585979658336285,0.03615827853873627,0.0,268
wine,300,0.001,early,12,0.0,0.0653014961142655,0.02546832477137187,0.0034027889888613716,269
wine,300,0.001,smart_trend,11,0.0,0.0653014961142655,0.02546832477137187,0.0034027889888613716,269
wine,300,0.001,smart_meta,11,0.0,0.0653014961142655,0.02546832477137187,0.0034027889888613716,269
wine,300,0.001,param,11,0.0,0.0653014961142655,0.02546832477137187,0.0034027889888613716,269
wine,300,0.003,early,48,0.0070778150313899335,0.0027280819515818067,0.0013927978184824488,0.162363808837389,270
wine,300,0.003,smart_trend,27,0.030999833340324634,0.0027280819515818067,0.0013927978184824488,0.162363808837389,270
wine,300,0.003,smart_meta,29,0.030905673308966652,0.0027280819515818067,0.0013927978184824488,0.162363808837389,270
wine,300,0.003,param,15,0.10579452359767894,0.0027280819515818067,0.0013927978184824488,0.162363808837389,270
wine,300,0.005,early,8,0.0,0.23009491449122987,0.07998411041848408,0.01156355179525348,271
wine,300,0.005,smart_trend,11,0.0,0.23009491449122987,0.07998411041848408,0.01156355179525348,271
wine,300,0.005,smart_meta,11,0.0,0.23009491449122987,0.07998411041848408,0.01156355179525348,271
wine,300,0.005,param,11,0.0,0.23009491449122987,0.07998411041848408,0.01156355179525348,271
wine,300,0.001,early,22,0.0,0.044873681558202816,0.02292946002877706,0.02591766343997237,272
wine,300,0.001,smart_trend,11,0.007114273700058904,0.044873681558202816,0.02292946002877706,0.02591766343997237,272
wine,300,0.001,smart_meta,11,0.007114273700058904,0.044873681558202816,0.02292946002877706,0.02591766343997237,272
wine,300,0.001,param,11,0.007114273700058904,0.044873681558202816,0.02292946002877706,0.02591766343997237,272
wine,300,0.0003,early,25,0.003349006185025094,0.006562239240855194,0.0017780883836234617,0.049918391470320955,273
wine,300,0.0003,smart_trend,18,0.006041278970096875,0.006562239240855194,0.0017780883836234617,0.049918391470320955,273
wine,300,0.0003,smart_meta,16,0.008768399320639442,0.006562239240855194,0.0017780883836234617,0.049918391470320955,273
wine,300,0.0003,param,18,0.006041278970096875,0.006562239240855194,0.0017780883836234617,0.049918391470320955,273
wine,300,0.0005,early,15,0.005477870214657954,0.021382562011011075,0.008044953679764023,0.006043364812440055,274
wine,300,0.0005,smart_trend,13,0.005477870214657954,0.021382562011011075,0.008044953679764023,0.006043364812440055,274
wine,300,0.0005,smart_meta,12,0.005477870214657954,0.021382562011011075,0.008044953679764023,0.006043364812440055,274
wine,300,0.0005,param,11,0.005477870214657954,0.021382562011011075,0.008044953679764023,0.006043364812440055,274
wine,300,0.001,early,45,0.0,0.004121218063096732,0.0014791740407658278,0.11746248956254368,275
wine,300,0.001,smart_trend,22,0.015051164758991153,0.004121218063096732,0.0014791740407658278,0.11746248956254368,275
wine,300,0.001,smart_meta,24,0.015051164758991153,0.004121218063096732,0.0014791740407658278,0.11746248956254368,275
wine,300,0.001,param,24,0.015051164758991153,0.004121218063096732,0.0014791740407658278,0.11746248956254368,275
wine,300,0.005,early,10,0.0,0.050401090266531945,0.0221071040368993,0.01745708239765964,276
wine,300,0.005,smart_trend,11,0.0,0.050401090266531945,0.0221071040368993,0.01745708239765964,276
wine,300,0.005,smart_meta,11,0.0,0.050401090266531945,0.0221071040368993,0.01745708239765964,276
wine,300,0.005,param,11,0.0,0.050401090266531945,0.0221071040368993,0.01745708239765964,276
wine,300,0.0003,early,24,0.0,0.015681947510645666,0.005463316944985321,0.04865002710255162,277
wine,300,0.0003,smart_trend,18,0.0007525045345095904,0.015681947510645666,0.005463316944985321,0.04865002710255162,277
wine,300,0.0003,smart_meta,16,0.004869529581137622,0.015681947510645666,0.005463316944985321,0.04865002710255162,277
wine,300,0.0003,param,19,0.0,0.015681947510645666,0.005463316944985321,0.04865002710255162,277
wine,300,0.0005,early,60,0.0,0.0022957910946977966,0.0007508074912306831,0.17107288358130712,278
wine,300,0.0005,smart_trend,23,0.02914909345908201,0.0022957910946977966,0.0007508074912306831,0.17107288358130712,278
wine,300,0.0005,smart_meta,22,0.03044567351065286,0.0022957910946977966,0.0007508074912306831,0.17107288358130712,278
wine,300,0.0005,param,29,0.01764969520612658,0.0022957910946977966,0.0007508074912306831,0.17107288358130712,278
wine,300,0.0003,early,26,0.0,0.008869763765697702,0.004078623507645166,0.014439576789189612,279
wine,300,0.0003,smart_trend,15,0.0007269058948058404,0.008869763765697702,0.004078623507645166,0.014439576789189612,279
wine,300,0.0003,smart_meta,14,0.005113402868945127,0.008869763765697702,0.004078623507645166,0.014439576789189612,279
wine,300,0.0003,param,11,0.010893205757032565,0.008869763765697702,0.004078623507645166,0.014439576789189612,279
wine,300,0.001,early,16,0.0,0.03686203293365364,0.015423448109053503,0.011210081005447181,280
wine,300,0.001,smart_trend,11,0.0,0.03686203293365364,0.015423448109053503,0.011210081005447181,280
wine,300,0.001,smart_meta,11,0.0,0.03686203293365364,0.015423448109053503,0.011210081005447181,280
wine,300,0.001,param,11,0.0,0.03686203293365364,0.015423448109053503,0.011210081005447181,280
wine,300,0.003,early,29,0.0,0.014560034379055287,0.004016727056907894,0.042506782526789744,281
wine,300,0.003,smart_trend,17,0.015065545346796827,0.014560034379055287,0.004016727056907894,0.042506782526789744,281
wine,300,0.003,smart_meta,17,0.015065545346796827,0.014560034379055287,0.004016727056907894,0.042506782526789744,281
wine,300,0.003,param,11,0.03174499840470946,0.014560034379055287,0.004016727056907894,0.042506782526789744,281
wine,300,0.0003,early,140,0.0,5.8828019110390706e-05,0.00010082456074338523,0.30686685552251813,282
wine,300,0.0003,smart_trend,11,0.29194556404514005,5.8828019110390706e-05,0.00010082456074338523,0.30686685552251813,282
wine,300,0.0003,smart_meta,68,0.0612416127906793,5.8828019110390706e-05,0.00010082456074338523,0.30686685552251813,282
wine,300,0.0003,param,11,0.29194556404514005,5.8828019110390706e-05,0.00010082456074338523,0.30686685552251813,282
wine,300,0.003,early,10,0.0,0.2515794335469852,0.1412926728226813,0.05679836575694952,283
wine,300,0.003,smart_trend,11,0.0,0.2515794335469852,0.1412926728226813,0.05679836575694952,283
wine,300,0.003,smart_meta,11,0.0,0.2515794335469852,0.1412926728226813,0.05679836575694952,283
wine,300,0.003,param,11,0.0,0.2515794335469852,0.1412926728226813,0.05679836575694952,283
wine,300,0.0005,early,17,0.0,0.007969743549443686,0.0021436683610576296,0.007591189996141945,284
wine,300,0.0005,smart_trend,15,0.0,0.007969743549443686,0.0021436683610576296,0.007591189996141945,284
wine,300,0.0005,smart_meta,11,0.0021839398908136687,0.007969743549443686,0.0021436683610576296,0.007591189996141945,284
wine,300,0.0005,param,11,0.0021839398908136687,0.007969743549443686,0.0021436683610576296,0.007591189996141945,284
wine,300,0.001,early,104,0.0033712036068661577,0.0013634254653959177,0.000426373332896253,0.22004205431056678,285
wine,300,0.001,smart_trend,31,0.06434972921233795,0.0013634254653959177,0.000426373332896253,0.22004205431056678,285
wine,300,0.001,smart_meta,38,0.04691234160543312,0.0013634254653959177,0.000426373332896253,0.22004205431056678,285
wine,300,0.001,param,17,0.13683696166702108,0.0013634254653959177,0.000426373332896253,0.22004205431056678,285
wine,300,0.003,early,9,0.0,0.3783908192475973,0.09604008873209567,0.0,286
wine,300,0.003,smart_trend,11,0.0,0.3783908192475973,0.09604008873209567,0.0,286
wine,300,0.003,smart_meta,11,0.0,0.3783908192475973,0.09604008873209567,0.0,286
wine,300,0.003,param,11,0.0,0.3783908192475973,0.09604008873209567,0.0,286
wine,300,0.0003,early,66,0.0,0.0030910913983699384,0.0006648644409430521,0.2792019627878014,287
wine,300,0.0003,smart_trend,31,0.02473783323208234,0.0030910913983699384,0.0006648644409430521,0.2792019627878014,287
wine,300,0.0003,smart_meta,36,0.01751173703597464,0.0030910913983699384,0.0006648644409430521,0.2792019627878014,287
wine,300,0.0003,param,47,0.00669347741289994,0.0030910913983699384,0.0006648644409430521,0.2792019627878014,287
wine,300,0.005,early,7,0.0,0.13832056189360764,0.05772526004524621,0.013556894995522928,288
wine,300,0.005,smart_trend,11,0.0,0.13832056189360764,0.05772526004524621,0.013556894995522928,288
wine,300,0.005,smart_meta,11,0.0,0.13832056189360764,0.05772526004524621,0.013556894995522928,288
wine,300,0.005,param,11,0.0,0.13832056189360764,0.05772526004524621,0.013556894995522928,288
wine,300,0.001,early,91,0.015228505451764351,0.00051888315845805,0.00043219171748695284,0.2466712448239199,289
wine,300,0.001,smart_trend,34,0.045974619873626166,0.00051888315845805,0.00043219171748695284,0.2466712448239199,289
wine,300,0.001,smart_meta,39,0.03862327532148513,0.00051888315845805,0.00043219171748695284,0.2466712448239199,289
wine,300,0.001,param,25,0.08104225010730215,0.00051888315845805,0.00043219171748695284,0.2466712448239199,289
wine,300,0.0005,early,106,0.010716521439636417,0.00024219343640397017,0.0002238312130321099,0.3454176409672389,290
wine,300,0.0005,smart_trend,54,0.07333795461379056,0.00024219343640397017,0.0002238312130321099,0.3454176409672389,290
wine,300,0.0005,smart_meta,65,0.03968869189936697,0.00024219343640397017,0.0002238312130321099,0.3454176409672389,290
wine,300,0.0005,param,11,0.378345388661639,0.00024219343640397017,0.0002238312130321099,0.3454176409672389,290
wine,300,0.0005,early,20,0.0,0.02663969940047317,0.00775730415884645,0.007490240676851334,291
wine,300,0.0005,smart_trend,14,0.0007998232321438925,0.02663969940047317,0.00775730415884645,0.007490240676851334,291
wine,300,0.0005,smart_meta,12,0.0019082622324650966,0.02663969940047317,0.00775730415884645,0.007490240676851334,291
wine,300,0.0005,param,11,0.0030630652025994687,0.02663969940047317,0.00775730415884645,0.007490240676851334,291
wine,300,0.001,early,74,0.004711820479186168,0.002185101278517787,0.0008848519159441363,0.20235608878092848,292
wine,300,0.001,smart_trend,29,0.062051878358366785,0.002185101278517787,0.0008848519159441363,0.20235608878092848,292
wine,300,0.001,smart_meta,35,0.04693782090415932,0.002185101278517787,0.0008848519159441363,0.20235608878092848,292
wine,300,0.001,param,14,0.15806849730554862,0.002185101278517787,0.0008848519159441363,0.20235608878092848,292
wine,300,0.003,early,11,0.0,0.14184328016711967,0.06594481185861609,0.016138690328353467,293
wine,300,0.003,smart_trend,11,0.0,0.14184328016711967,0.06594481185861609,0.016138690328353467,293
wine,300,0.003,smart_meta,11,0.0,0.14184328016711967,0.06594481185861609,0.016138690328353467,293
wine,300,0.003,param,11,0.0,0.14184328016711967,0.06594481185861609,0.016138690328353467,293
wine,300,0.0003,early,140,0.0,0.0002864632108192655,0.00014320664409222218,0.3016278530304445,294
wine,300,0.0003,smart_trend,45,0.10741129549225814,0.0002864632108192655,0.00014320664409222218,0.3016278530304445,294
wine,300,0.0003,smart_meta,62,0.051290604052115274,0.0002864632108192655,0.00014320664409222218,0.3016278530304445,294
wine,300,0.0003,param,11,0.30569310763487967,0.0002864632108192655,0.00014320664409222218,0.3016278530304445,294
wine,300,0.0005,early,11,0.0,0.19713605612071106,0.062007657749767596,0.021717924667388533,295
wine,300,0.0005,smart_trend,11,0.0,0.19713605612071106,0.062007657749767596,0.021717924667388533,295
wine,300,0.0005,smart_meta,11,0.0,0.19713605612071106,0.062007657749767596,0.021717924667388533,295
wine,300,0.0005,param,11,0.0,0.19713605612071106,0.062007657749767596,0.021717924667388533,295
wine,300,0.0005,early,17,0.0,0.019262846881801687,0.006268048245726411,0.009217947325590226,296
wine,300,0.0005,smart_trend,11,0.005286387616034394,0.019262846881801687,0.006268048245726411,0.009217947325590226,296
wine,300,0.0005,smart_meta,11,0.005286387616034394,0.019262846881801687,0.006268048245726411,0.009217947325590226,296
wine,300,0.0005,param,11,0.005286387616034394,0.019262846881801687,0.006268048245726411,0.009217947325590226,296
wine,300,0.003,early,14,0.013266002744961813,0.009391925999699846,0.003561617858021923,0.01653987925033451,297
wine,300,0.003,smart_trend,13,0.013266002744961813,0.009391925999699846,0.003561617858021923,0.01653987925033451,297
wine,300,0.003,smart_meta,11,0.013266002744961813,0.009391925999699846,0.003561617858021923,0.01653987925033451,297
wine,300,0.003,param,11,0.013266002744961813,0.009391925999699846,0.003561617858021923,0.01653987925033451,297
wine,300,0.003,early,6,0.0,0.12173630058463303,0.05027102805102001,0.007972666266732764,298
wine,300,0.003,smart_trend,11,0.0,0.12173630058463303,0.05027102805102001,0.007972666266732764,298
wine,300,0.003,smart_meta,11,0.0,0.12173630058463303,0.05027102805102001,0.007972666266732764,298
wine,300,0.003,param,11,0.0,0.12173630058463303,0.05027102805102001,0.007972666266732764,298
wine,300,0.005,early,9,0.006350491443162465,0.10382756926711789,0.037671951183492744,0.0530275406771753,299
wine,300,0.005,smart_trend,11,0.006350491443162465,0.10382756926711789,0.037671951183492744,0.0530275406771753,299
wine,300,0.005,smart_meta,11,0.006350491443162465,0.10382756926711789,0.037671951183492744,0.0530275406771753,299
wine,300,0.005,param,11,0.006350491443162465,0.10382756926711789,0.037671951183492744,0.0530275406771753,299
