task,horizon,trend,param
cifar10,3,0.010038567643776591,0.01169197163622413
cifar10,4,0.0007139484032866524,0.004406937274456749
cifar10,5,0.00353019624588615,0.009257227955559897
cifar10,6,0.003601420702842245,0.004154125197223717
cifar10,7,0.002686966828881219,0.012465511630973336
cifar10,8,0.0030375148428111736,0.008758526900403863
cifar10,9,0.004795219168760995,0.009012830849930587
cifar10,10,0.0015111532745689905,0.014303429617082229
cifar10,1,0.00299008395813495,0.010680182487926284
cifar10,2,0.004288164861389068,0.0033314214207646317
cifar10,3,0.0005744534021759575,0.008118294681778385
cifar10,4,0.004510793125586714,0.0029520826768405445
cifar10,5,0.003823964827102475,0.011200666929201032
cifar10,6,0.00014585357637580647,0.007431185977711691
cifar10,7,0.0004345196713917098,0.007623298565564551
cifar10,8,0.005764955986549437,0.012852009732576244
cifar10,9,0.013475605954042852,0.020455775047808197
cifar10,10,0.020799948434238963,0.027668085480011404
cifar10,1,0.002562376616670015,0.005042435358697312
cifar10,2,0.004823111557987667,0.00045559478716328196
cifar10,3,0.0012114047478063142,0.007447199346515315
cifar10,4,0.004766948149815365,0.0033181389835673066
cifar10,5,0.006778523701694473,0.003137063600216547
cifar10,6,0.0037483290334319524,0.007979157037417377
cifar10,7,0.001662079287166451,0.015183051753332195
cifar10,8,0.006686180120467356,0.021982413713428853
cifar10,9,0.00218080200084771,0.014872652654142662
cifar10,10,0.005454055913091858,0.013338763060887996
cifar10,1,0.007437255271104059,0.006294812598153536
cifar10,2,0.002861641338792652,0.00202784147541846
cifar10,3,0.0022528047522236217,0.0017031333655119522
cifar10,4,0.006685738385796416,0.00639603229330496
cifar10,5,0.013498885671704895,0.013445327811481885
cifar10,6,0.01992572547031588,0.02008483994296834
cifar10,7,0.012461482314311085,0.012810129496092452
cifar10,8,0.010590967367377014,0.01110633909327753
cifar10,9,0.025020461781010972,0.02568007659684456
cifar10,10,0.010287895313089965,0.011069593795593321
cifar10,1,0.00014495207704686225,0.00030913772501926936
cifar10,2,0.005331674374235549,0.004164236867632142
cifar10,3,0.012898610323759923,0.010986906390278777
cifar10,4,0.020079238785986993,0.01739301210675873
cifar10,5,0.013368784293597898,0.009878426761875881
cifar10,6,0.012252058010279914,0.00792859584412738
cifar10,7,0.027435341087529763,0.022250421240029985
cifar10,8,0.013456563283224652,0.007382440143838078
cifar10,9,0.02778929676892131,0.020798819149753872
cifar10,10,0.022580950507837306,0.014647548908714548
cifar10,1,0.006650354537148481,0.010057317242629007
cifar10,2,0.012914401586999464,0.01637004008022003
cifar10,3,0.005287365682234475,0.008759827432883893
cifar10,4,0.003254057986540404,0.006712277804337225
cifar10,5,0.01752075965141436,0.020934440224409018
cifar10,6,0.0026254004347331605,0.00596499334867008
cifar10,7,0.016041552508053926,0.019278239734901722
cifar10,8,0.009916624834593834,0.013022300678648796
cifar10,9,0.015517544003309305,0.018464797493559164
cifar10,10,0.014500226050956872,0.017262323768675664
cifar10,1,0.008866982121315065,0.003636237903083931
cifar10,2,0.012140236033559215,0.001175387660596123
cifar10,3,0.0008865194147646659,0.014980429473343052
cifar10,4,0.015248786018466612,0.0004092741272074539
cifar10,5,0.0030725801616959245,0.012481221634036995
cifar10,6,0.010437454051706095,0.005800640680645123
cifar10,7,0.006076481099540701,0.010817169339496177
cifar10,8,0.008333745268443212,0.009187930481934564
cifar10,9,0.01638414929790481,0.0017391775214247022
cifar10,10,0.017971659565606538,0.0007280516800097422
cifar10,1,0.013026755448323879,0.014212804041896336
cifar10,2,0.0031085499849073986,0.001225998685165307
cifar10,3,0.009067655871863289,0.011615664622928948
cifar10,4,0.001702781981853119,0.004886586711311179
cifar10,5,0.006063754934018513,0.009855016271462512
cifar10,6,0.0038064907651160027,0.008178132512513002
cifar10,7,0.004243913264345596,0.0006822395638904601
cifar10,8,0.005831423532047324,0.000375475877004259
cifar10,9,0.0027324444650119848,0.008694572371831114
cifar10,10,6.83636990861351e-05,0.006514109856449456
cifar10,1,0.01365440933087868,0.009795253032794706
cifar10,2,0.007767738914976303,0.002966555046233503
cifar10,3,0.013606915341249687,0.007836604159493575
cifar10,4,0.012827854646455169,0.006062686101686374
cifar10,5,0.00625565409110156,0.0015288014021842557
cifar10,6,0.006146347297507626,0.0026805899942044273
cifar10,7,0.016188418768674925,0.00629697715743283
cifar10,8,0.015002541476857067,0.004025686101200831
cifar10,9,0.019894722908404973,0.007812601141867275
cifar10,10,0.04362446903567638,0.030418231655819875
cifar10,1,0.004360972952165394,0.00623063546033553
cifar10,2,0.0021037087832628835,0.0043825043840303975
cifar10,3,0.005946695246198715,0.00328166506965928
cifar10,4,0.0075342055139004434,0.0045045576854992496
cifar10,5,0.0010296624831588658,0.004403520903746091
cifar10,6,0.001634418282766984,0.0020643858204223028
cifar10,7,0.0017795596746729323,0.00578512277668088
cifar10,8,0.02403110232783654,0.02832625562412781
cifar10,9,0.019140152945371094,0.023708688541604687
cifar10,10,0.0002727185718928436,0.004553898559548279
cifar10,1,0.007308995956625289,0.004471941667707857
cifar10,2,0.008155098151490708,0.005741063606061498
cifar10,3,0.0011501779184051072,0.0031220637336336343
cifar10,4,0.0007724947746844326,0.0007392626061236055
cifar10,5,0.0033828912555917932,0.004417620730580299
cifar10,6,0.02637584198159171,0.026917659411061817
cifar10,7,0.02222630067196277,0.022260276246098776
cifar10,8,0.0035548372275351426,0.003066938129619068
cifar10,9,0.0009186428408406044,0.0019416063263838327
cifar10,10,0.014139280744770777,0.012568855603080582
cifar10,1,0.011266517909260814,0.004204827428868488
cifar10,2,0.011305087055536471,0.0018606548159337862
cifar10,3,0.017421714925177894,0.005576509545281949
cifar10,4,0.042375907490543006,0.0281129139144276
cifar10,5,0.04018760802027907,0.023490770232776185
cifar10,6,0.023477386415216635,0.004331553386309317
cifar10,7,0.020965148186206085,0.0006439771377749512
cifar10,8,0.03798431361118266,0.013898404781074944
cifar10,9,0.02432469060918692,0.0022507325161933633
cifar10,10,0.026775236234143095,0.0023017144143540453
cifar10,1,0.00440788096723065,0.004970048244176085
cifar10,2,0.027653326630184993,0.027486327969406036
cifar10,3,0.023756280257510278,0.02284465896097513
cifar10,4,0.005337311750037074,0.0036665135604341107
cifar10,5,0.0011163266186157508,0.0013273529697295366
cifar10,6,0.01642674514118136,0.013197279787229618
cifar10,7,0.0010583752367748465,0.002969026827014637
cifar10,8,0.001800173959320248,0.00303660632455416
cifar10,9,0.0018030136822053643,0.0038539183183844456
cifar10,10,0.02304140631491245,0.01655417811255734
cifar10,1,0.004890949382465448,0.020023609047372517
cifar10,2,0.024303820899729385,0.0007708343056638459
cifar10,3,0.029518709040941442,0.004294876756814783
cifar10,4,0.01520219352816637,0.010160640935999676
cifar10,5,0.03156446644236362,0.006072110699058973
cifar10,6,0.03181657072960895,0.0062035279456770474
cifar10,7,0.03280763401651456,0.007082135874882328
cifar10,8,0.012563144393598213,0.013267138879973937
cifar10,9,0.030917956198852122,0.00499003485715988
cifar10,10,0.031010825654687595,0.0049919258299819655
cifar10,1,0.005214888141212057,0.00576958339224965
cifar10,2,0.009101627371563016,0.008657963479546314
cifar10,3,0.007260645542634232,0.007601440818377727
cifar10,4,0.007512749829879564,0.007758239128039269
cifar10,5,0.008503813116785181,0.00866100309011384
cifar10,6,0.011740676506131172,0.011665294316147087
cifar10,7,0.006614135299122736,0.006613724005650948
cifar10,8,0.006707004754958209,0.006636372121908343
cifar10,9,0.008792728626615355,0.008928420105192729
cifar10,10,0.0048183786865124735,0.004622411323043145
cifar10,1,0.014284494256622829,0.007795076396321622
cifar10,2,0.012458819886293744,0.007955012850709077
cifar10,3,0.011372104515625139,0.008860753824238829
cifar10,4,0.010950163764865632,0.01146272102523755
cifar10,5,0.005326869382813859,0.00681897197008391
cifar10,6,0.0033419601810749143,0.006844153320196622
cifar10,7,0.01423555185807287,0.00871824081393261
cifar10,8,0.00270222320251946,0.004834859706584888
cifar10,9,0.0034745707323137103,0.006086592341262187
cifar10,10,0.007857573323072603,0.0037316582270493326
cifar10,1,0.003068751794547062,0.007886146616898428
cifar10,2,0.027373056498916096,0.012451721316533645
cifar10,3,0.01307805977511506,0.005816309828271605
cifar10,4,0.017045005400732265,0.005828530116368638
cifar10,5,0.03660455386375851,0.009746154161214044
cifar10,6,0.02705326163208336,0.0037952979159069306
cifar10,7,0.02980764558575587,0.0050359953025112085
cifar10,8,0.036172684600393225,0.0026706113944723543
cifar10,9,0.03963289745339966,0.003214304254655101
cifar10,10,0.04787783301798386,0.001022775317009696
cifar10,1,0.018354811805253907,0.006097832189597199
cifar10,2,0.01844768126108938,0.006114083053331481
cifar10,3,0.0029479478795158168,0.009456773017740906
cifar10,4,0.016559055192643644,0.00408831328373892
cifar10,5,0.01786448632042381,0.0053324591309746065
cifar10,6,0.015559262387239337,0.0029703459512052098
cifar10,7,0.016158864615685577,0.003517139636584868
cifar10,8,0.011973744132554058,0.0007170013976741448
cifar10,9,0.014382355013741103,0.0016461052091415987
cifar10,10,0.01523563915325774,0.0024571491261713733
cifar10,1,0.015499733381573564,0.010152047566701248
cifar10,2,0.0018886260684457354,0.003384077524649295
cifar10,3,0.0005831949406655679,0.004619712825244546
cifar10,4,0.0028884188738500438,0.002249520725247242
cifar10,5,0.0022888166454038033,0.0027886485260771652
cifar10,6,0.006473937128535324,0.00145276346988182
cifar10,7,0.0040653262473482775,0.0009034494880619614
cifar10,8,0.0032120421078316403,0.001707959980854927
cifar10,9,0.016473653156246812,0.011599051122896014
cifar10,10,0.003368226866513041,0.001464115357228123
cifar10,1,0.0013054311277801676,0.0049822217965757535
cifar10,2,0.0009997928054043081,0.0026162857009008425
cifar10,3,0.00040019057695806783,0.0031594548677457658
cifar10,4,0.004585311060089588,0.0010781211747178927
cifar10,5,0.002176700178902542,0.0012817313079921434
cifar10,6,0.0013234160393859047,0.0020896936274326207
cifar10,7,0.014585027087801076,0.011214044878798629
cifar10,8,0.0014796007980673056,0.001852223171061726
cifar10,9,0.001607283152975872,0.0016881425184755664
cifar10,10,0.0002888103349085031,0.003550403125257343
cifar10,1,0.0005996022284462404,0.0027699665565827187
cifar10,2,0.00358551825468528,0.001471783293930901
cifar10,3,0.0011769073734982337,0.0008841084080861533
cifar10,4,0.0003236232339815965,0.001688313562954724
cifar10,5,0.013585234282396769,0.01161898762654393
cifar10,6,0.00047980799266299744,0.0014439033701882616
cifar10,7,0.0006074903475715637,0.0012766227319778065
cifar10,8,0.0012886031403128112,0.0031358521493499904
cifar10,9,0.0007681976278848166,0.0025811279851674597
cifar10,10,0.001354758166043856,0.003135739532292733
cifar10,1,0.0012193770068690524,0.000821411273670747
cifar10,2,0.0008834272720674999,0.0016250010318786875
cifar10,3,0.013567417650665665,0.011682884249017263
cifar10,4,0.0016512252352500845,0.0013794525699295
cifar10,5,0.0029681414644766443,0.0012116463189955457
cifar10,6,0.0022612818509102632,0.0030703773839296936
cifar10,7,0.003970921237656447,0.002515180866963229
cifar10,8,0.004573594573815402,0.0030693448445887794
cifar10,9,0.02859220212095755,0.019790195739145925
cifar10,10,0.025336217930851695,0.01537306838864088
cifar10,1,0.013261611048415172,0.011798162795347738
cifar10,2,0.00015618475868140098,0.0012631156503235292
cifar10,3,0.00028386711358996717,0.0010943050848543196
cifar10,4,0.0016122263742944078,0.002952083458153692
cifar10,5,0.0010918208618664132,0.0023959835163878426
cifar10,6,0.0016783814000254523,0.002949291060276558
cifar10,7,0.021150992272798506,0.019911061161537992
cifar10,8,0.016705774208374657,0.015494702768810665
cifar10,9,0.0026596634192156687,0.001475477701467902
cifar10,10,0.0027220321477665578,0.0015628932165928557
cifar10,1,0.0001276823549085662,0.0015547683511141466
cifar10,2,0.0017684111329758086,0.003416209979604606
cifar10,3,0.001248005620547814,0.002863581482210742
cifar10,4,0.0018345661587068534,0.003420177661219035
cifar10,5,0.020994807514117104,0.01943706006021069
cifar10,6,0.01654958944969326,0.015017752952226779
cifar10,7,0.0025034786605342674,0.0009957369266509954
cifar10,8,0.002565847389085157,0.0010805115294690365
cifar10,9,0.018076413787590832,0.016611913293299606
cifar10,10,0.010942504025570126,0.009497378470326027
cifar10,1,0.0012227305843714085,0.0026579195768672726
cifar10,2,0.0013384951181557832,0.003213068777479207
cifar10,3,0.024870193862922958,0.019645538646397998
cifar10,4,0.021127300870442525,0.015227527707407033
cifar10,5,0.00778351515322695,0.001206737913592239
cifar10,6,0.008548208953721253,0.0012926722630977343
cifar10,7,0.024761100424170342,0.016825170599247895
cifar10,8,0.01832951573409305,0.009711672346423788
cifar10,9,0.02894689102180262,0.019645719046423947
cifar10,10,0.05051192390624439,0.04052610641459717
cifar10,1,0.025124804318301917,0.019879816877141736
cifar10,2,0.02297501689935603,0.015463348660747155
cifar10,3,0.011224336755675,0.0014440197577527093
cifar10,4,0.013582136129703848,0.0015313371199730686
cifar10,5,0.03138813317368748,0.017065144388003165
cifar10,6,0.02654965405714474,0.009952884629882919
cifar10,7,0.03876013491838885,0.01988810288060168
cifar10,8,0.06191827337636517,0.0407695982016707
cifar10,9,0.022014265024875322,0.001412339314407745
cifar10,10,0.027350933705391257,0.0016452022039884
cifar10,1,0.01404611078915899,0.00015942392425183534
cifar10,2,0.0139837420606081,0.00023993308916152992
cifar10,3,0.0015268243378975743,0.01576731030582078
cifar10,4,0.00560708542412313,0.008648979199208933
cifar10,5,0.0043079647916432215,0.018578466220021298
cifar10,6,0.02517067260414158,0.03945455268006423
cifar10,7,0.01702876639282623,0.0027324882683357624
cifar10,8,0.013987528357788255,0.0003202390901018292
cifar10,9,0.002239699956983457,0.012078714694896795
cifar10,10,0.011076391700857282,0.003251889759438336
cifar10,1,0.015510566398505675,0.015754117747691355
cifar10,2,0.00837665663648497,0.008635732575784138
cifar10,3,0.018291706852251323,0.018565168706786924
cifar10,4,0.03915441466474968,0.03944120727749993
cifar10,5,0.0030450243322181288,0.002745878726164334
cifar10,6,3.786297180155175e-06,0.00030680625293325986
cifar10,7,0.011744042103624643,0.012065242004125586
cifar10,8,0.0029073503597508194,0.0032383795982528123
cifar10,9,0.002608653582205245,0.0022685159535764474
cifar10,10,0.0022804026516701254,0.0019318247017609477
cifar10,1,0.011218440950066064,0.017819655052940392
cifar10,2,0.033384539496864325,0.03869322248487859
cifar10,3,0.0075115087658037686,0.0034961847186847006
cifar10,4,0.0031668799964660833,0.0004456796113085036
cifar10,5,0.009884339138638622,0.011310709435260746
cifar10,6,0.00235103812906451,0.002481925761296471
cifar10,7,0.0018615750785918427,0.003026772940913281
cifar10,8,0.00022993341375681585,0.0026917736472044746
cifar10,9,0.0014349435263260439,0.0023240535042607035
cifar10,10,0.0044169260104945495,0.0006397030286795062
cifar10,1,0.042199438996967806,0.005024208982984404
cifar10,2,0.03915820096192983,0.0019770527570389905
cifar10,3,0.027410372561125034,0.009776207107712804
cifar10,4,0.03624706430499886,0.0009445001304796486
cifar10,5,0.04176306824695492,0.004566929004628243
cifar10,6,0.041434817316419806,0.004234479510909116
cifar10,7,0.04107333111063666,0.0038691400423772715
cifar10,8,0.03939473936076786,0.002187011931815548
cifar10,9,0.0222269317214926,0.014984041228921842
cifar10,10,0.04223908994243777,0.005025138390439338
cifar10,1,0.014347088360005955,0.009950315591075827
cifar10,2,0.008109656575333288,0.0011188846315421765
cifar10,3,0.0051929125925783805,0.0043922875267554005
cifar10,4,0.00812042348231446,0.004059598829565456
cifar10,5,0.011081169647298765,0.003694036743263806
cifar10,6,0.015359021356368716,0.002011701488318557
cifar10,7,0.03512608895484513,0.015159544384779643
cifar10,8,0.017713190693101125,0.004849455979669871
cifar10,9,0.020314974850422385,0.004844031438478362
cifar10,10,0.02888722378624,0.0011316213672083162
cifar10,1,0.0010556707387891892,0.004655095630784986
cifar10,2,0.003732913394912805,0.004322763422698449
cifar10,3,0.008554732803862632,0.00395753304398148
cifar10,4,0.014693657756898302,0.002275506381690579
cifar10,5,0.036321798599340434,0.014895452453738054
cifar10,6,0.020769973581562146,0.005113814852977854
cifar10,7,0.02523283098284893,0.005108638523833679
cifar10,8,0.03566615316263226,0.0008667835235729748
cifar10,9,0.051683527458692785,0.012426056720920405
cifar10,10,0.04046249019056032,0.0032532660128811917
cifar10,1,0.0007280057828176093,0.0037531166883422507
cifar10,2,0.0027731171097210607,0.002070850917038761
cifar10,3,0.020307444326030783,0.015100330298743959
cifar10,4,0.0006618056821202742,0.004908730221587874
cifar10,5,0.0010308494572748388,0.0049033616388604205
cifar10,6,0.007370358010925955,0.0010722391213994174
cifar10,7,0.01929391868085406,0.012631678418032302
cifar10,8,0.003979067786589378,0.0030474899638297036
cifar10,9,0.004585175835190324,0.00280587947978316
cifar10,10,0.01670604465817338,0.008950326427570576
cifar10,1,0.019284161453120695,0.015228666013837096
cifar10,2,0.0013883570460211628,0.004780258018429707
cifar10,3,0.003507235057986702,0.004774762445030337
cifar10,4,0.011596577848448596,0.001200956449945134
cifar10,5,0.025269972755187876,0.012760505625308277
cifar10,6,0.01170495609773397,0.0029185605728059023
cifar10,7,0.014060898383146087,0.0026768550755922674
cifar10,8,0.02793160144293992,0.009079439164386666
cifar10,9,0.037260430685294284,0.01629370153477052
cifar10,10,0.024304166474472186,0.001222725243297952
cifar10,1,2.52419812010345e-06,0.004995511410387056
cifar10,2,0.005975513174736563,0.0009800069774299621
cifar10,3,0.01753255426763021,0.012539369695723987
cifar10,4,0.0018511837963308677,0.0031398698668096262
cifar10,5,0.0020907722678973535,0.002898325536142118
cifar10,6,0.013845121513845753,0.008857818899203554
cifar10,7,0.02105759694235468,0.016071942046083584
cifar10,8,0.005984978917686951,0.0010008363831946697
cifar10,9,0.0146824190652684,0.009699664655221908
cifar10,10,0.005352456938757695,0.0003709766216586122
cifar10,1,0.011685294397377054,0.012620737648456589
cifar10,2,0.0038678227694388806,0.003058439364289277
cifar10,3,0.003499980993388987,0.0028168369031130636
cifar10,4,0.008382621557042624,0.008939361547663664
cifar10,5,0.015723350290034955,0.016153534878922786
cifar10,6,0.0007789855698506368,0.0010824758344747272
cifar10,7,0.009604679021915495,0.009781347406396895
cifar10,8,0.0004029701998881955,0.0004526995849797151
cifar10,9,0.015685877967942692,0.01560856081710292
